"","XX_rep2","XX_rep4","XX_rep6","XX_rep8","XX_rep9","XX_rep10","Xm_rep1","Xm_rep2","Xm_rep4","Xm_rep11","Xm_rep12","Xm_rep14","Xp_rep2","Xp_rep4","Xp_rep5","Xp_rep6","Xp_rep7","Xp_rep10"
"202833_s_at",11.9213051590303,11.7865535340595,11.6976810337056,11.8876468989545,11.5211777733246,10.8011597019231,10.5284187889674,10.0262426099689,12.0241362711818,12.1105530148464,11.5044824228322,11.8331181301563,11.4038987974947,11.750783948131,11.6184787138535,11.222653620329,10.8152920353156,11.4465974460718
"1556950_s_at",5.87671312169968,5.66154619669253,5.26958605536561,5.20693634867894,6.28182341838961,7.4024653585551,6.84448810722156,5.41980137643983,6.18374329380804,5.57193831122995,5.71374958033866,6.2106279467679,6.8551785990802,5.19036864875938,6.22016136799585,6.53736715171898,6.21936293755493,5.77974996857059
"212190_at",5.7733962290002,5.78804590886258,5.89553753705405,6.32177316428929,5.23665601232767,6.05528337401009,5.45861729602321,7.11775920939159,6.11595682338131,6.82891174206119,6.05674410044991,6.27709899775315,5.56787883475441,5.21959424653383,5.20861743203422,5.59644732085684,6.58436017428352,5.97243845857681
"206034_at",7.63835705656661,7.3835796924324,7.78251296915375,7.65240993315224,7.92157912930476,6.36176917551186,6.06401940870897,5.79483801038879,7.04292174494809,7.82258066058414,7.25471705294854,6.66165165223091,6.56788868131944,7.47186830648143,7.41555700309744,6.9977102267856,6.44698045845999,7.10039248411975
"209722_s_at",6.00387107148138,5.71840343225447,5.42815077435476,5.45316290762178,5.84383067561271,4.87425991108414,5.00647773317013,4.69044340847652,5.09197259052742,6.4118273673171,5.75724044859713,5.84256854301605,4.9001027364977,6.51871502587512,6.24637720653781,5.72039066100527,4.72036210565064,5.83332830591114
"216593_s_at",8.21330048073314,8.21161088963403,7.79928929172652,7.80020736059504,7.41360659127582,5.87835527380145,7.29794592762844,7.26155678171581,6.21434687480882,8.13224146828996,7.94029459689633,8.05149538097379,6.41931244657672,8.20718011526686,7.92933451125001,7.561021689866,6.82718075580402,8.15496989029159
"202874_s_at",8.92141222105701,8.40964889429857,8.79751106062136,8.40022725816777,8.47390892229682,6.54411252024239,7.31610486805312,7.38818414912871,6.22181616983889,8.5159035007904,8.30412920932048,7.91267681025812,6.30992900770729,8.46490743802774,8.30655648571205,7.72219916340934,7.03374525970563,8.07701957132959
"205078_at",7.44880570067914,7.1067326905954,7.75197050392394,7.50687026216155,7.42866228756,5.77180892597424,6.62688963529252,6.78973956724768,6.79463378436948,7.85641814483547,7.23826756067005,7.12581866959211,5.87677688795683,7.39438925558025,7.41426045182613,7.19355172586784,6.78379967341452,7.48141246839458
"1553694_a_at",7.24836189534703,6.63137156217318,6.66895128100177,7.02331863637348,7.33121109516832,5.51956723699383,5.90639719462482,5.64860223702518,4.43113877852795,6.98865035047132,7.07763628837755,6.5685111394332,4.7224899148039,7.1924459361039,7.31563628501718,6.61331139899713,5.93091942233702,6.42368024050179
"229705_at",6.11984042310712,7.21792881364775,6.34756423414158,7.03838146657026,5.27102588013937,7.0236330486653,7.14265341717831,7.87697588963781,6.47705324005314,6.12826286502842,6.6483714469267,6.61293659369271,6.5780710326508,6.47468205235572,6.33351782854213,6.92834562731178,6.7053056078846,6.48109480692708
"217620_s_at",6.36416451541301,6.18618604484183,6.37611530048986,6.39803960873648,7.11515644651359,8.34856731498838,6.81246043473888,6.70819268866891,7.25389781520548,5.51764054169952,5.86233478408211,5.68145937462959,7.15831367473519,5.72600638543265,5.80808136770418,6.51209420763101,6.51599501936464,4.79467826566472
"206369_s_at",7.60203294136053,6.30461488817086,7.18978959248832,7.02813002130902,7.73844703271287,6.32274721920443,6.67580866349731,6.17687283798425,5.77800517996977,7.28181243156489,6.99815884194195,6.915037226062,5.16316681381369,7.51588866105527,7.16266934890354,7.35282611306832,6.01890206306255,6.91215502280983
"229713_at",10.3455864521843,10.7665485704457,10.1411881075071,10.6538077348055,10.616662434109,7.71836588366479,9.75730411300459,8.64185989892118,7.75781023680161,9.92337533167606,10.2152698989354,9.48226724128636,8.66511624371794,10.4042102243067,10.2366920500816,10.3565425396658,8.76502263915769,10.2028057405513
"201192_s_at",9.13986297920387,8.9673778013893,8.67280492954568,8.6875483163027,9.02143646844149,8.039795034949,7.67654219621993,7.6643066355278,8.89579567992567,8.66494126245826,8.48629431641123,8.1956007927124,7.92932158228539,8.5463243750903,8.56170246319612,8.04176434345322,7.77932029406386,8.41673305105219
"213700_s_at",6.5246097484482,6.18767123298561,5.67263722273983,6.52694910675946,7.15782177938718,8.58545204917107,7.72543253224359,7.67824436451401,8.80137756642715,6.78349611917683,7.28941236362517,7.27789467739736,8.8353933662835,6.80736790935989,7.26120589993294,7.22422153628006,8.53051424681231,6.68081286375201
"210145_at",5.07863115286105,4.39329028067189,5.06173948733892,4.99543001007003,5.347563652177,5.54152973423533,4.1491300868322,3.86253373107004,4.62415877334339,6.40905981726948,5.72206516025718,5.05138151859145,4.33399945426854,5.26080869252773,5.21742939862635,5.63885280906984,4.45781032175716,4.96400717816335
"202925_s_at",7.58439836992232,6.69901484029494,6.7100003675081,6.94517465139088,7.15934343277519,7.56239446053067,7.46984006186555,6.89670831638286,7.98405313897753,7.85558580035278,7.69382946704169,7.7975083748043,7.16900401737014,7.57293339579616,7.73033381897692,7.19464631950125,7.32994296157343,7.54460409866124
"210845_s_at",8.38153850275883,9.25989076764953,9.16772629779416,9.03674214938112,8.52450816187393,9.04223062080661,6.78937801513586,6.86500481227094,8.69174963649665,8.82763641954483,8.37864534395676,8.02410160410483,8.76743350622276,8.59147510286377,8.41693681414736,8.15800534377941,8.22463036162061,8.11761149098268
"219497_s_at",8.72042300640507,7.94977673695853,8.39324975207213,8.52643747581483,9.07709441662389,9.33811536514829,7.28955424674564,8.95587556397444,8.39363991504239,8.02670771395046,8.39427432368832,8.18908124775675,9.01520155901462,8.37027873995902,8.19539841312781,7.87850620872146,8.23786833392087,7.80589724835925
"205934_at",4.61000929252325,5.80309128270778,4.55571359615796,5.27338478169605,4.92426834594492,4.14491696131486,4.69934901958836,5.42775227668286,4.3540309867012,5.39494018622082,4.98802682962098,5.13583135040896,4.16179441146542,5.36607715494443,4.76620488339151,4.47867003608547,4.59270049545454,4.81416526207212
"219892_at",8.59242018144059,7.86976346245962,9.0109187726191,8.74298895641229,8.61150558292297,7.46171380879859,6.0671297499254,5.81567762573788,7.41259025740379,7.816872431087,7.86079851885142,7.65149365989638,6.2536924017944,7.62285507937959,7.25154291632846,7.61915832166328,7.01676230001707,7.34381689134873
"220418_at",8.48306256636091,8.91879154917803,8.16613812564371,7.90253807596656,8.166133800502,8.70039299186345,9.32610489866063,9.37060820422466,7.84341209000623,9.01486266445206,8.83750669879409,8.9459568472452,8.64319541279415,8.93970136612646,8.70031367737,8.42219528344108,9.10166660826124,8.81799151269556
"223388_s_at",6.69482540492755,6.35775191275633,6.39345723028646,6.52568690309173,6.6068274443288,5.5193797474467,5.5041098853574,5.12888464368723,5.78358643109456,6.82342228213424,6.06333017896535,5.7925828043884,5.27289026514272,6.5911530661394,6.21083844385883,5.90837644333466,5.47822081513172,6.03785499560197
"1557993_at",5.1234941163526,5.30139739877994,4.85815472714346,5.35732779763893,5.36382438336667,5.26595647255468,4.00567257696736,4.4274426893931,3.9787539098867,5.12125450670521,5.43125212796983,4.98437856775268,3.89754518730804,5.53698601188385,5.79773343821412,5.42986612562168,4.12236965592243,4.98900469230912
"232530_at",4.6077133878405,4.40098881330444,4.77529157564292,5.56452182140325,4.60127760826887,6.81270734255017,4.16941491764374,4.07504208532378,5.9014741393974,4.42589399615634,5.60244759577867,4.86558478677899,5.13391026108398,4.41777812923028,4.1374101767016,4.83864805318677,6.70163414602299,3.97063531188241
"216971_s_at",7.89692690473899,7.82071677494226,7.72130403659822,8.21130729764671,8.22338772309642,7.55243533814521,6.39131117985306,6.62585828441716,7.17211525703628,8.16277534883309,7.97020137972891,7.97723721905136,7.94226539513045,8.24311857094359,8.51072504142839,8.01329656995698,7.61007458598568,7.45267575680809
"203470_s_at",10.23136950961,10.2805353169601,10.5795773996392,10.363654468551,10.1365030186515,10.2426674777332,9.44146220241519,8.71365860984086,10.6107234830735,10.5378904855643,9.67624257089675,9.1900508810425,10.3666088612175,10.3179191554123,10.384687726919,10.3855433403275,10.3034221756988,10.5656966171653
"205095_s_at",7.09883339043648,6.87129122877221,7.22934224291591,6.83492304588957,7.39266639232536,5.82403215055445,5.42686979678893,6.15600346449956,6.32586360604922,7.05745790921649,7.10945571620692,6.95093676874475,6.07020941626196,7.20748806046364,7.1443438690674,6.84433858275769,6.6882201465205,6.68993827474018
"201136_at",11.6980741895489,11.3767266408861,11.8757401973231,11.7802953363528,11.4181848472283,10.8612288257337,10.3441682267202,10.6440447786229,10.8254965659611,11.7303877151907,11.6487524749434,11.4337573737125,10.9718132443904,11.5837259919883,11.5646432283777,11.1697105859843,11.0314449888836,11.263851984105
"227246_at",6.26629034893307,6.8560466120898,6.37955012647627,6.8806647689571,6.37018599319465,5.99851778811867,6.8830208285823,6.71854262388553,5.72656599017183,6.84860605664158,6.5999428342351,6.66569065189207,5.64164358019382,6.51255332628556,5.76698830494986,5.88295074947773,6.26572120384976,7.04903651469624
"202430_s_at",7.99778867190062,8.44257976561181,8.7220708062753,8.88027626642144,8.43493995343228,7.86973484045088,6.07560508129668,6.10748062008077,6.76055163698603,7.96881156593943,7.16676026629892,7.5078652821439,6.2690566327919,7.82169634740276,7.27879819013466,7.64682197195236,7.14488851855946,7.63930777206064
"212032_s_at",7.62106179423983,8.04646045033673,8.07574229098095,8.22815512769286,7.83132784816241,8.89028141341703,8.57276885890415,9.07869967697493,9.41167961822883,8.51906218819587,8.08081468778203,8.22081401486721,9.25937500042741,8.15912733336224,8.22145594700479,8.0816002406107,9.10571061057841,8.15789452626501
"221417_x_at",6.45870842410861,5.93004621760312,5.30425296191411,6.06790997034604,6.06125357818114,4.28264857729686,6.31385246291693,4.6171648822785,4.95489756955678,5.76105265387934,6.38011243376745,4.97204593296795,5.21389728553743,6.20217185480864,6.76991354134791,6.40386331091832,4.94152097063164,7.29503696703388
"204285_s_at",8.29481583095609,9.21232446878274,8.08225132206045,8.84052316882288,8.02400438068632,9.5236460950812,8.10335415716739,9.06473850627941,8.77779647675601,8.3380152093036,8.47121078187263,8.85022138361258,9.75912774928512,8.77159369338185,8.74017332895424,8.02080589893163,8.01239246006603,7.84665552886859
"210362_x_at",6.4010067371857,6.23335148207703,5.86026476875389,6.39955283739517,6.56531428352286,5.51589892543187,5.89016958655955,5.85704287396888,5.85504205217869,6.5397872833447,6.251459539973,6.29460595731383,6.04868313681229,6.64575806456291,6.67698939025746,6.32019935754529,5.97177019489176,6.62657188619093
"205197_s_at",7.05635510047378,7.31496032357625,6.78483682946533,7.04114066734572,7.47297528073524,7.79479121177969,7.84557035016303,8.00003353108834,6.72398913598417,7.12206161668504,6.88284280648808,6.89792324951228,7.68698984649463,7.8174686351404,7.10253516228653,6.93314061669715,6.87403681006191,6.74126193582877
"220005_at",9.94017864895691,9.00441136856796,9.26323617652744,9.03604611374855,9.32419552767316,9.24405486218342,7.43335437712804,7.46301134257659,9.25054318228692,10.2036467611721,9.09414285931818,9.19309979753677,8.98949621091689,8.63078249500872,8.52073787075506,8.60340558577593,8.77744582701122,9.02060391776152
"242201_at",6.71191786240093,7.40305419308777,6.86202466297122,7.55984265541168,6.72642330625765,6.85015622447079,7.62930984514161,7.4205120483188,7.7161335940819,6.25324513740563,7.32010250341655,7.13294535417334,6.50246422147427,7.27548576513253,7.23994264810272,7.24981554715486,7.57947740153223,7.10556826348428
"200818_at",11.2689178456895,11.4637144500091,11.3211831508691,11.3262842545537,11.0523783651835,10.5595814397353,11.2036656383136,11.0326894303097,10.5373965845767,11.4416991198173,11.1907756920509,11.3471002141675,10.5893112838834,11.4075956077027,11.2432742855128,10.6996042267539,10.887692529428,11.496193398773
"237257_at",6.23633900072642,5.82753030290243,6.06808091531183,5.65054534709537,5.80241429169608,5.62917395718847,4.90568185566388,4.63883948913359,5.47244105443352,6.66004833965269,6.44671818018979,6.32444573852522,6.40522998814427,6.6831030850802,6.06915592811293,6.6874978762964,5.98418288818075,7.02017970842989
"218472_s_at",7.22686483765002,6.99354978322307,6.94065389912352,7.00488144878296,7.22713133302737,5.60692457231491,6.47541042442128,6.77626228468051,6.33601570974355,7.94776448773976,6.9017089068987,6.69760935366729,5.78003633505662,6.63986101379705,6.48662677863919,6.32031382993751,6.6608834439334,7.10157111723757
"233208_x_at",8.02770509878805,7.6407206367399,7.78522120015905,7.72825737686377,7.60922718659426,6.58911243861053,8.12949240785775,8.20162549699989,6.6173421744585,7.8952709222925,7.40829784838203,7.24969070151759,6.82926375255005,7.73226153694053,7.59315128476407,7.22554692515689,6.51439134990955,7.28154640770215
"204638_at",8.69302612862518,8.80473413118074,8.5281572006194,7.889243805389,8.53258551024224,8.34591970758176,8.75194649663828,8.11673262519855,8.05471986780533,7.85355911765293,8.18191979267709,7.67767167497481,8.07425309173961,7.97107116115796,8.29949537987269,7.59865415922995,7.71761819917183,7.90763913459901
"231860_at",7.13816687594249,7.15163440331744,6.63880628113246,6.23104192604718,7.4650124001422,8.05736726925874,8.44636469579007,7.44528371213014,7.56831331137444,6.29525549874427,6.74621915093945,6.19554814549369,7.85903243489774,6.59341884608535,6.8885584689102,7.3881813513104,6.91616119631701,6.10717570155185
"239208_s_at",7.93901335371634,6.36795084207572,7.42313886084024,6.47351261170854,8.5473146324561,8.06228910510807,7.7594613356182,7.13039136034698,7.01039863497084,6.24869337071875,7.31872756118666,7.84945212433462,8.48903304369559,6.60943776684847,7.1406851444869,6.26756029476483,7.74386751926775,6.52464398208566
"1567213_at",5.83060900871851,6.58246578930282,6.2260650328739,6.81857317699097,6.67734942877866,7.11666758859544,7.79497122078808,7.93126356955483,6.94527032736918,6.82891174206119,6.67733910902924,7.03675582521472,6.24735771620178,6.88054834824715,6.33835871980137,6.8029267931376,7.33572006971615,6.87205470224783
"201535_at",9.71875602617302,10.1598822782588,10.1592785316891,10.1259404710178,9.49534884934523,8.70976681293961,9.13046392165202,9.22284841895204,8.34314766780778,9.72240078005256,9.27382427552764,9.47023273982216,8.89496690998628,9.69600700640106,9.40761119609598,9.23111287634244,8.91616760590536,9.8849413970007
"208579_x_at",8.56639277281035,8.8179456175554,9.869712415372,8.8592989982432,8.90807822498856,7.62068369924288,9.47783616324423,9.400327511834,8.41128437126201,8.96730562458077,9.02918687769758,9.11567167927484,7.80596804489192,8.99250827200317,8.49047359039947,8.97998226205952,9.29551153851513,9.64802516226548
"220941_s_at",7.67602074432544,7.44510001368231,7.2078079652361,7.30809785908774,7.46913987278449,5.91277987375497,7.05037554269324,6.74339574419066,5.89292823528293,7.17235112407988,6.84666533045665,6.63198129601692,6.01876307856642,7.01196412653334,7.07387586006539,6.51184725303693,6.44802518341967,7.28697127972734
"222678_s_at",7.57069509070105,6.67459731541936,6.74248200319798,6.78729690511079,7.11273622340324,4.89317924826252,5.38976350557952,5.71912959668772,4.89353619524376,7.01144225791564,6.71548019841649,6.62590349506224,5.03366602903906,7.34079197790769,7.05039884073293,6.50555252093083,5.6518286218175,6.53717007929943
"244546_at",5.16341759688249,6.73948555323852,6.26337023582566,6.90923732970912,5.44849043148242,7.9927510720422,6.7474384923445,7.60211073558781,6.88631032542296,4.98472403241412,5.8914876836456,6.25920951613668,7.82004017844035,6.3093350601519,6.52863628276636,5.88706715103872,5.72254841897394,4.96911339515886
"219434_at",9.58883638564397,9.1651492179214,9.85749784232483,9.95279289744428,8.75707003845057,8.06552993539957,5.78233479650802,7.57980978356008,8.55673200717548,9.33214847605214,8.40387007291232,8.56545621565288,8.64308494332115,9.24819574802752,8.60565351232095,8.31059079815045,7.69952950248043,8.17567901271144
"1557701_s_at",4.97983470557212,5.30971201566848,5.11149102178779,5.16900753006623,5.28685024470913,4.09384236031036,4.80537406272232,4.72678578101355,3.99911243112165,4.88891613658382,4.86499818646523,4.81018444954302,3.86127370171879,5.47349747560305,4.68252953780159,4.77842389421391,4.15035404397112,4.70187989617383
"1555766_a_at",7.08313472870598,6.86928500625547,7.40259365294196,8.00165392241486,6.71167454372476,5.91424114254934,6.19171834395639,5.69379611561837,6.86465149484636,6.76230561978258,6.73231192151974,5.40327141592202,5.87081179272414,6.72468398337681,6.80351787804286,7.30598360987965,5.38812318071685,6.71830655814879
"213887_s_at",9.70770743915127,9.80315648691885,9.90723619380307,9.76377471092517,9.74446263512646,8.23328665914057,8.33308159761691,8.24529647978308,8.81717218668103,9.57717585223176,9.41893067767296,9.2705997777514,8.48903304369559,9.54028481262468,9.51457066057718,9.45739750830662,8.6663291191877,9.41908647299768
"202635_s_at",8.86377666566749,9.20651866847255,8.95400162682788,9.02587710126591,8.84258776503903,7.60576446001944,8.58723426412392,8.42854271621988,7.80885772740752,8.96968164056334,8.8052908335322,8.81856110108955,7.7092861097554,8.94276093827872,8.72420305787958,8.47082873588337,8.28176156516706,9.02903346226877
"211730_s_at",10.2779741340607,10.0788182587422,10.2136294968518,10.4201762798315,9.89709020674372,9.34126837877461,8.97696250465175,8.13372695650649,9.87364010573137,10.4112176555538,10.0434626725234,9.6030342069268,9.49122441425636,10.3154093836992,9.99276886175203,9.80309258823417,9.38814260842583,10.2569432649485
"203782_s_at",7.45819424512788,7.55609924627391,7.24342281974151,7.48249601764498,7.35910204054683,8.14508396165939,8.32723304672751,8.37561421144781,8.79068024150216,8.46984214397157,7.98890364976237,8.14110240185896,8.72251839995113,8.11151609897213,7.97269036602431,8.05327400944028,8.70454167840996,8.23637192127181
"229588_at",5.68000737965393,6.41651422864591,6.80087151929619,6.92096168444662,5.47617186251988,6.71146442723191,5.99134016403716,6.38846118021187,6.49859241810641,6.28710821527645,5.72005458342794,5.90501565318321,5.71396929533697,6.1347965057987,5.73251482907089,5.57130070512817,5.74984434518202,6.16026515675781
"219256_s_at",8.66875615622835,9.10261547978473,8.63037249937949,8.87227095378444,8.48007495312632,9.56121973249584,9.28928819884988,8.39977562844929,9.51211251098167,9.24168559522179,9.13055327283237,9.02574960154033,9.43156740445229,9.04823646435814,9.32770829020883,9.24216691651697,9.57441964093108,8.79336413561522
"222645_s_at",6.91203558138662,5.7496748002927,6.22665860648695,6.20868215676302,6.80903569603163,5.45612556703779,5.45115919375842,5.31840367333106,5.26830416179927,6.8971771437731,6.88423669911678,6.30360962976867,5.18506434692768,7.01640348146836,6.81654052789914,6.39354473179813,5.93375203860945,6.13871952230835
"233811_at",4.92999271632477,4.76241943875065,4.72856185645493,5.52321902822244,6.04404818812815,6.46201870172511,5.12888464368723,5.02584666243728,6.45417991143417,5.06651968546999,5.11543468309783,5.27820905786022,6.03341399668244,4.88977345808332,5.20112039875408,4.65911147243136,5.93951846025739,4.57779710825853
"232908_at",5.99322467775925,6.18838963164201,5.28416677164076,6.04381636749306,6.43735480587063,6.56059416958213,5.33729367879939,4.93990741039299,4.01632766898545,5.66983776688581,7.04781993022828,6.29857991965491,3.69970565557118,6.06342785405303,7.08917271148248,6.763729478795,6.02138447706157,5.16194411235898
"1559566_at",4.0793660561695,4.40435134254277,4.07357319850575,4.40644136074591,4.63861177435889,4.82885743557731,5.09482864263705,4.89335793764532,5.0737822252421,4.32522720053535,4.57510170172396,4.42681227738138,4.98946223033335,4.13135992484106,4.48109472864067,4.65760806750038,4.38882152348596,3.65584973254979
"1554132_a_at",8.07537833175762,8.19405002443705,7.63049964602582,7.93094089108777,7.69671482617448,6.62997196940719,8.37399839678857,8.21936518185316,6.4379496766444,7.38002608223336,6.54535391680274,7.23021594951599,6.71582014887963,7.46543068851467,7.36361703175088,7.0933577662156,5.90065930632029,6.49933757538507
"1555785_a_at",5.42447121777534,5.04723924312868,5.66039496609565,5.15438509090247,5.22208346195099,4.46226497187953,5.20704261977052,4.28593008192578,4.19270091471479,5.60522560109576,5.21432034534302,4.84158714796566,3.67625631874651,5.94022898702874,5.09600879429834,5.10269293187435,4.64339875217301,5.12167963106
"239757_at",8.67361120962276,8.74180946424895,8.74885885187842,8.5966165919733,9.57358380223856,10.9174753340747,10.0903676156145,10.1013556896068,10.0786562750726,7.08869205548694,9.51786845081526,8.7875231644233,10.6165489009944,8.34897565864533,9.63826024272525,10.002943998644,9.99873619587851,7.24961318337007
"204593_s_at",7.83272520456057,8.27018170151043,7.86693990683469,8.12363747494761,7.84087329428547,7.67155031348294,7.30686304043118,7.77407659207661,6.98386995036452,8.1252392314763,7.89693179394322,8.0422613864756,7.21220937389802,8.0266861045938,7.71033653172914,7.64454061858303,7.35041332336808,7.85236139676799
"232489_at",7.55292381022492,6.86298677332696,6.83678862156894,7.3508257935859,8.06986865401631,8.60553162165555,8.86410052429871,9.34081330320113,7.91105266529729,7.09985735075296,7.50334582825236,7.7004148334812,8.10249670137389,7.19986090092906,7.67070998581599,7.74197095807838,8.55627887510966,6.52477728454774
"244650_at",7.43030846244901,7.22900043255346,7.64656506074389,7.72335416002086,7.31969252027097,7.12435629579232,6.8562454472766,6.51170610161061,7.23007160485639,7.82953445559114,7.45190378356675,7.08766128248564,5.99768361086889,7.24319328984446,7.22414703720238,6.6804881886251,6.76276047777947,6.92564591391567
"222743_s_at",7.14879440181325,6.81413330519528,7.27706377067189,6.90258412166617,6.87587210219341,6.45323182463965,6.48115104816168,6.18580127316458,5.94924826153736,7.45060202614168,7.02935040261203,6.89447734711202,6.44006355905706,7.21331092328491,7.08471740703153,6.70212341647244,6.55951231822853,7.16853992600429
"1569503_at",4.53605398469578,4.79414310582778,4.45714232694835,5.79265565176608,4.90852376336178,5.41046304929676,5.67254841892243,6.09663043621801,6.19711034224593,4.0253077374335,5.32346535394446,5.38726656908467,5.34528659787938,4.95350549361632,5.01202014051811,5.19958982171149,5.34093044004763,4.30288240504008
"233288_at",3.95666967848075,3.8019590517582,3.72367374710656,3.68748774940104,3.94009599152505,4.30504326202708,4.44865037061191,3.69928894338896,3.46461538790339,3.92922054484084,4.53525704896884,4.01257395094167,3.74887629674564,3.99050248094449,4.39032768061821,4.66870574740409,4.39669999762297,3.89735473178543
"205267_at",9.06358081757631,9.36331084636303,10.5339109166251,9.86549790934097,9.47179001464435,9.71828083618514,8.94812944732382,10.6204793951739,9.16096613661753,9.38866931723431,9.47354848106023,9.4177922620496,10.6957349255126,9.99451317970325,10.2506518204017,9.36871352856256,10.3207439341331,9.60250826694641
"222496_s_at",9.07505598342184,8.86489886309715,9.02774751147383,9.21426534717676,9.03589192384835,8.83172400925876,7.03241068248334,7.55430993817386,8.65017355426552,8.92623094524639,9.22415207135324,9.0772155458216,8.10244836515364,9.32796996617226,9.19507188083698,9.10062410026128,8.10838424714861,8.43605579275046
"232440_at",5.06737093595869,4.9318968394711,4.9299372003368,5.16415408504945,5.77387582101215,6.39067521862928,6.82854163779404,6.26358600332089,6.24538425059123,4.43291655468288,5.71548253219651,5.45786871262043,6.20064879625015,5.26543864000779,5.49296407673448,5.50839086314117,6.30015911944688,4.67510772094227
"212649_at",4.75070895684611,5.00549395079732,4.68199243424563,5.35780978809594,5.14927251783351,6.15971695030638,6.35781579840482,6.55364453915469,5.49023632981498,4.79723513341429,4.70079993154257,5.07284201130043,5.26508125415099,4.85111559007973,4.33836275285309,5.08247825078918,5.30566369584431,4.36615854906034
"226071_at",7.02355038682874,6.84531686159471,7.42759026982183,7.38602441627334,7.27168403117379,8.3088480579447,5.33713431845354,5.12051980438032,8.50521692643219,7.06958159669233,6.96343966706015,7.04378689874223,7.63074889098144,6.8513014560648,6.8309312788794,6.62480196311557,7.7384625813757,6.62241665427597
"206789_s_at",7.43785567154624,7.76426630553202,7.57064133389918,7.8402165465508,8.17247303603024,8.89907924092412,8.11003292468441,8.90602824437501,8.68340447932445,7.63428450444658,8.10266249518117,8.07696016049375,8.75631176568104,7.7324036492161,8.08559712997054,7.96563474407753,8.77439702121225,7.47846088286666
"1554571_at",7.09268050151093,7.62657723090296,7.15863088059428,7.68141041319689,8.43493995343228,7.41388364845464,8.10017848750173,6.82958067408895,5.97068955131142,6.90310998627433,7.9050011117753,7.5700703290614,5.34782079681958,7.56519296783586,8.07969362241317,7.8193628459289,7.26789884441601,7.0221025241275
"211771_s_at",6.85255589579682,7.21819740932207,7.43815175729618,7.29280593729369,7.53309710622105,8.49113773185007,7.6018239697379,7.69245689571629,9.04961911901979,7.56712986189521,8.11132562781631,7.79798299390035,8.70935895823374,7.91075957163013,8.13562388259577,7.96805582744297,8.62016101226005,7.72930715104285
"229058_at",5.8905886990661,5.90823432695875,6.22884455112102,6.14836443306305,5.51813560788652,5.78429325810476,5.86578697110745,5.02766769972837,5.3598186678894,6.4157049332707,6.11412421278021,6.16780450572341,5.49176390514382,6.67107953772741,6.10461809406537,5.71474611112069,5.87985264763572,6.4964926288424
"230083_at",6.31494593889096,6.56468324582618,7.707126105084,6.5496865274789,6.08626212531854,6.51389816071863,6.25376166802159,7.3499569461375,6.45509328113787,6.19161716437588,6.45583122439518,8.07612831920014,6.11710383989258,7.84376943457626,6.00578463939536,6.68505138409751,6.84901147067027,6.16860182450848
"233924_s_at",7.19877015877817,7.15643833766306,7.08400108885809,7.23029707451806,7.46016292895077,5.7856559492878,5.66201789667353,5.73878116111586,4.94538584595436,7.29884801785646,6.97596152274866,6.90647384614063,5.41537356243578,7.40675212137753,7.59714489144334,6.784175637992,6.22448032404513,7.08672776860714
"218920_at",9.1221355485168,9.11626553815427,8.81738544886576,9.16385707585665,9.27382151595571,10.0596097148772,10.0854979712006,10.0057638544182,10.5535524132412,9.27715892808534,9.53937887527395,9.74881180442513,10.8647619507537,9.45214350675823,9.62624932260113,9.65856125144776,10.2695565013407,9.66717587429411
"202887_s_at",9.03438209010133,11.6889893839125,10.0783683317359,11.444741846199,8.93749000515553,10.0988306698248,9.06881712464828,9.30457975207352,8.22332179384263,9.60057928580739,10.250123752063,9.11895138490414,9.96669876004822,9.06848033157301,9.882604039483,11.1209176493932,9.72551656751847,10.555894045622
"238421_at",5.54018711102914,5.33796440460329,4.79072103075022,5.04761185089111,5.84348819886098,4.30719639929184,3.99961341538858,4.19127706640678,4.46611243213374,5.63436752183294,5.64282633792036,5.3447312409829,4.1731619371019,5.71277414723919,5.39841734011016,5.26306981232324,4.20303671697555,4.9372229583918
"205010_at",7.70530406755265,9.12456592813903,8.51563654964879,9.89825649630566,7.70860751462117,7.623005912548,8.32774513441535,8.26918060777506,9.00511385218565,7.88794383370527,7.55462018848854,7.95006682767465,7.82673897319506,8.26351108933191,7.67161835003952,7.52327697861792,7.77838533201733,7.6979153360568
"220299_at",5.22897300233177,5.48648369892992,5.31964032372973,5.05720347436172,5.24377563200752,4.92703125991143,4.34485721514801,3.90147755058493,4.4755621783374,5.11464680762413,4.74043006264595,5.17932816984965,4.58611262571959,5.71596060839357,5.28967972387141,5.03166599315731,4.99984964365588,4.87433848284926
"230612_at",5.14793989742642,5.05135268422864,5.17997155690976,5.59657333131926,5.38745536442762,6.126846959309,6.50687439895006,6.63699589151597,5.71577691805336,5.87531844581057,5.55469426632867,5.78079220553021,6.25109310821993,5.61379876599313,5.66450236904233,5.03044210824577,6.17493682134035,5.42795028518197
"224314_s_at",5.59233080864048,5.96851169113459,5.62315311121455,6.01353736529647,5.82251455744854,4.76026655076765,4.79875467984142,4.86974664914074,4.5706433607208,6.02342827411967,5.77482985477789,5.32500780053836,5.04485854622369,6.34641288130394,6.26058341427552,5.71240933883778,4.72869384677522,5.87050908981852
